Date,WMT,TGT,COST,XOM,CVX,COP,JPM,WFC,BAC,V,MA,JNJ,MRK,PFE,DAL,UAL,AAL,LMT,RTX,NOC,CAT,DE,CMI,PG,UL,AMGN,GILD,BIIB,ALL,TRV,PGR,SP500 benchmar
07/01/2013 00:00:00,54.56,46.22,83.13,57.13,71.94,41.76,34.12,25.93,10.21,36.74,48.84,54.00,29.06,17.08,11.54,25.67,13.99,70.05,41.77,57.22,71.43,72.06,85.76,50.55,27.51,67.75,29.40,146.42,33.67,57.65,16.03,1461.89
08/01/2013 00:00:00,54.71,45.72,82.98,57.49,71.62,41.19,34.19,25.89,10.11,37.08,48.68,54.00,29.10,17.10,11.53,25.62,14.29,69.11,41.27,56.11,70.52,71.31,84.72,50.46,27.53,67.45,29.60,144.39,33.75,57.75,16.01,1457.15
09/01/2013 00:00:00,54.69,45.37,83.02,57.27,71.80,41.11,34.17,25.89,9.65,37.65,50.05,54.25,29.39,17.40,11.64,25.64,14.26,69.88,41.76,55.86,70.85,72.43,86.21,50.74,27.27,67.85,29.78,144.08,34.07,58.34,16.02,1461.02
10/01/2013 00:00:00,54.53,45.47,82.62,57.89,72.41,41.29,34.68,26.40,9.95,37.35,49.61,54.59,29.52,17.59,11.81,25.39,14.27,69.97,41.97,56.16,71.33,73.13,85.69,51.02,27.52,67.19,29.80,143.91,34.35,58.74,16.30,1472.12
11/01/2013 00:00:00,54.74,45.29,82.24,58.22,73.24,41.12,34.67,26.18,9.82,37.50,49.71,54.72,29.83,17.43,11.86,25.99,13.93,69.67,42.07,55.89,71.42,72.89,84.28,50.99,27.43,66.54,29.86,143.79,34.66,59.06,16.27,1472.05
14/01/2013 00:00:00,54.48,45.53,82.31,58.21,73.97,41.27,34.47,25.93,9.68,37.38,49.22,54.87,29.90,17.58,11.94,25.99,13.83,69.82,42.38,56.01,71.00,73.09,85.01,51.29,27.33,66.51,29.74,143.88,34.63,59.14,16.42,1470.68
15/01/2013 00:00:00,55.02,46.06,82.95,58.17,74.36,41.66,34.83,26.19,9.75,37.34,49.15,54.73,29.58,17.50,12.11,25.96,13.49,69.90,42.46,56.23,71.78,72.98,85.22,51.47,27.58,65.11,29.58,143.01,34.62,59.62,16.49,1472.34
16/01/2013 00:00:00,55.20,46.23,83.26,58.13,74.71,41.55,35.18,26.17,9.95,37.28,49.01,54.89,29.35,17.49,12.36,26.20,13.79,69.55,42.27,55.70,71.42,72.84,85.40,51.49,27.69,64.52,29.51,142.82,34.51,59.61,16.45,1472.63
17/01/2013 00:00:00,54.92,46.34,82.80,58.61,75.21,41.74,34.90,26.13,9.52,37.20,49.20,55.13,29.50,17.63,12.28,25.76,13.65,70.44,42.68,55.94,71.80,73.28,87.03,51.74,27.57,64.23,29.65,143.72,34.76,59.89,16.46,1480.94
18/01/2013 00:00:00,55.20,46.39,82.99,59.00,75.54,41.83,34.91,26.05,9.40,36.83,48.98,55.38,29.66,17.44,12.09,24.79,13.61,69.86,42.95,56.24,73.24,73.98,88.09,51.94,27.49,62.81,29.93,144.28,34.86,60.21,16.54,1485.98
22/01/2013 00:00:00,55.50,46.36,83.77,59.08,75.98,42.33,34.97,26.13,9.58,37.01,48.87,54.97,29.81,17.54,12.44,25.20,14.00,70.87,43.20,56.95,73.31,75.36,88.21,51.94,27.73,63.74,29.79,144.86,35.66,61.50,16.71,1492.56
23/01/2013 00:00:00,55.43,46.02,83.75,58.93,75.39,42.03,34.74,26.07,9.64,37.01,48.66,55.09,29.55,17.52,12.24,25.00,14.21,71.42,43.50,57.25,72.66,75.45,87.85,52.49,28.46,63.57,29.38,143.55,35.36,61.26,16.68,1494.81
24/01/2013 00:00:00,55.67,46.64,84.38,59.36,75.71,42.63,34.84,26.22,9.73,37.13,49.10,55.28,29.67,17.65,12.37,25.54,13.83,69.33,43.92,56.85,72.47,75.83,87.99,52.29,28.29,63.22,29.98,146.41,35.15,61.61,16.71,1494.82
25/01/2013 00:00:00,55.04,46.40,83.95,59.60,76.17,43.09,35.44,26.21,9.81,37.19,48.83,55.90,29.99,17.75,12.59,25.50,14.11,68.69,44.35,56.44,71.71,76.02,89.15,54.39,28.54,63.83,30.35,146.20,35.42,61.82,16.69,1502.96
28/01/2013 00:00:00,55.32,46.09,84.05,59.20,76.06,42.87,35.05,26.19,9.69,36.38,48.34,55.68,29.62,17.64,12.38,24.80,14.17,66.40,44.36,55.47,73.11,76.44,88.34,54.78,28.51,65.50,30.16,149.99,35.12,61.03,16.58,1500.18
29/01/2013 00:00:00,55.75,46.25,84.77,59.62,76.83,43.52,35.41,26.31,9.70,36.45,48.75,56.27,30.13,18.21,12.15,23.96,13.59,66.80,44.34,55.64,73.97,77.31,88.44,55.69,28.67,66.26,30.52,153.92,35.35,61.39,16.61,1507.84
30/01/2013 00:00:00,55.63,45.98,84.08,58.91,76.33,43.11,35.41,26.27,9.61,36.07,48.51,56.03,30.01,18.24,12.29,24.08,13.48,65.58,44.01,55.28,74.01,77.22,88.04,55.75,28.78,65.33,30.48,155.08,35.67,61.21,16.56,1501.96
31/01/2013 00:00:00,55.79,45.55,83.93,58.46,75.48,40.93,35.35,26.16,9.56,36.74,48.74,55.90,29.84,18.09,12.34,24.15,13.46,64.58,43.25,54.19,73.82,76.50,87.51,55.81,28.91,65.40,30.17,156.08,35.42,61.91,16.58,1498.11
01/02/2013 00:00:00,56.22,46.11,85.41,58.50,76.37,41.51,35.95,26.39,9.89,36.90,48.77,56.10,28.86,18.32,12.28,24.18,13.31,64.84,44.38,54.27,74.64,76.98,88.66,56.38,29.10,66.04,31.02,157.30,36.17,63.04,16.72,1513.17
04/02/2013 00:00:00,55.54,45.88,84.04,57.93,75.51,40.95,35.83,26.11,9.69,36.45,48.35,56.05,28.19,18.01,12.31,23.95,13.19,64.46,44.23,53.64,73.72,75.76,88.72,55.88,28.56,65.61,30.28,155.73,35.44,61.54,16.72,1495.71
05/02/2013 00:00:00,56.45,47.05,84.72,58.31,75.91,40.74,36.66,26.18,10.03,37.12,48.95,56.46,28.59,18.24,12.37,24.26,13.28,64.69,44.09,54.06,73.85,75.96,89.46,56.21,28.86,66.21,31.00,157.36,35.75,62.06,16.92,1511.29
06/02/2013 00:00:00,56.88,47.27,83.63,58.34,75.98,40.64,36.53,26.27,10.07,37.42,49.22,57.01,28.35,18.11,12.85,25.32,13.73,65.13,44.14,54.33,73.30,75.39,91.74,56.55,28.59,66.26,30.52,160.98,35.75,62.30,17.08,1512.12
07/02/2013 00:00:00,56.82,46.97,83.75,57.71,75.40,40.67,36.24,26.04,10.00,36.55,48.85,56.76,28.29,17.88,13.20,25.72,14.24,65.01,44.43,54.74,72.11,74.96,90.66,56.55,28.34,65.21,30.87,160.30,36.35,62.43,17.11,1509.39
08/02/2013 00:00:00,57.01,47.12,84.52,57.94,75.80,40.84,36.54,26.20,9.93,36.72,49.31,57.08,28.41,17.82,12.99,26.31,13.91,65.43,44.50,55.07,72.66,75.48,91.05,56.25,28.40,66.40,31.28,164.44,36.42,62.22,17.28,1517.93
11/02/2013 00:00:00,56.95,47.25,83.87,57.73,75.80,40.64,36.56,26.49,10.01,36.38,48.97,57.03,28.55,17.99,13.05,26.51,13.63,65.07,44.26,55.09,72.47,75.83,90.89,56.29,28.31,65.34,30.90,163.96,36.50,62.50,17.37,1517.01
12/02/2013 00:00:00,56.95,47.30,83.68,57.84,76.37,41.11,36.92,26.67,10.34,36.49,48.86,57.32,28.60,17.90,12.88,25.89,13.45,64.87,44.44,55.28,72.94,76.43,90.84,56.42,28.48,65.04,31.23,165.45,36.80,63.04,17.51,1519.43
13/02/2013 00:00:00,56.94,47.27,83.57,57.98,76.32,41.36,36.58,26.39,10.27,36.09,48.81,57.22,28.39,17.90,13.13,26.19,13.82,64.72,44.47,54.79,72.31,73.75,90.72,56.85,28.34,65.35,31.66,165.91,37.01,63.11,18.06,1520.33
14/02/2013 00:00:00,56.49,47.57,83.89,57.88,76.44,41.34,36.98,26.45,10.24,36.37,49.09,57.33,28.42,17.94,12.65,25.87,13.19,64.74,44.57,54.83,72.08,73.66,90.48,57.01,28.75,65.18,31.82,164.59,37.01,63.39,17.70,1521.38
15/02/2013 00:00:00,55.28,46.80,84.01,57.78,75.94,40.70,36.73,26.41,10.16,36.84,49.18,57.60,28.58,18.09,12.84,26.37,13.67,65.33,45.11,54.69,71.73,73.00,90.85,56.84,28.50,64.33,31.82,168.74,36.99,63.43,17.84,1519.79
19/02/2013 00:00:00,54.85,46.92,83.79,58.41,76.58,41.83,37.16,26.40,10.29,36.75,49.16,58.20,29.13,18.37,12.70,26.75,13.44,65.59,45.23,55.16,71.72,73.50,90.59,57.46,28.93,64.73,32.34,166.81,37.71,63.60,18.06,1530.94
20/02/2013 00:00:00,55.20,47.51,83.12,58.18,75.96,41.16,36.53,26.37,9.96,36.24,48.22,57.97,29.44,18.28,12.28,26.08,12.57,65.22,44.80,55.03,69.94,71.76,87.88,57.24,28.94,65.13,32.03,164.77,37.44,63.21,17.92,1511.95
21/02/2013 00:00:00,56.04,48.08,82.80,57.93,75.96,41.48,36.26,26.64,9.64,36.71,48.85,58.13,29.32,18.17,12.04,25.91,12.60,65.10,44.43,54.47,68.67,70.81,86.12,57.21,28.59,65.50,31.77,162.60,37.49,63.42,18.05,1502.42
22/02/2013 00:00:00,56.15,48.23,83.18,58.33,76.60,41.54,36.75,26.91,9.66,37.18,49.25,58.13,29.65,18.15,12.21,26.36,12.79,65.51,44.96,54.97,68.68,70.86,86.32,57.17,28.82,66.80,32.47,164.40,37.71,63.92,18.23,1515.60
25/02/2013 00:00:00,56.19,47.69,82.30,57.35,75.00,40.61,35.84,26.13,9.31,36.35,48.03,57.61,29.34,17.80,12.45,26.29,12.27,65.33,43.91,53.95,66.89,69.58,85.14,56.38,28.13,68.90,32.19,161.36,36.59,62.53,17.74,1487.85
26/02/2013 00:00:00,56.72,48.57,81.78,57.88,75.94,41.22,35.77,26.10,9.40,36.80,47.92,57.74,29.27,17.92,12.35,25.98,12.50,64.90,44.32,54.21,67.48,70.35,86.77,56.50,27.98,68.84,32.31,161.99,36.96,63.15,17.92,1496.94
27/02/2013 00:00:00,57.16,47.86,82.83,58.54,77.06,41.43,37.03,26.39,9.55,37.28,48.44,58.18,29.65,18.17,12.68,26.96,12.64,66.55,45.00,54.97,69.21,71.43,88.60,56.99,28.47,70.04,32.80,166.06,37.36,63.74,18.09,1515.99
28/02/2013 00:00:00,56.46,47.74,83.29,58.56,77.39,41.36,36.76,26.35,9.49,36.99,48.68,58.02,29.48,18.15,12.68,26.71,12.66,66.30,44.99,55.19,69.30,71.43,88.68,56.57,28.54,70.44,32.67,166.34,37.33,63.45,17.96,1514.68
01/03/2013 00:00:00,57.22,48.63,83.40,58.48,77.22,41.60,36.75,26.58,9.58,36.86,48.73,58.47,29.41,18.16,13.16,27.38,12.83,66.42,44.78,55.05,68.54,71.48,88.05,56.80,28.69,71.23,33.23,168.70,37.60,63.67,18.01,1518.20
04/03/2013 00:00:00,58.43,50.38,85.05,58.17,77.61,41.13,36.89,26.93,9.64,37.19,49.02,58.85,29.90,18.36,13.90,28.82,13.10,65.62,44.29,54.10,67.33,71.55,87.35,56.94,28.88,71.35,33.55,169.96,37.75,63.53,18.08,1525.20
05/03/2013 00:00:00,58.80,50.56,84.82,58.60,77.90,41.16,37.19,26.95,9.76,37.38,49.56,59.20,29.84,18.61,14.09,29.55,13.25,66.15,45.23,54.54,67.68,73.29,89.12,57.22,29.06,71.89,34.43,171.31,38.30,64.27,18.18,1539.79
06/03/2013 00:00:00,58.53,50.14,84.33,58.56,78.26,41.40,37.59,27.08,10.07,37.56,49.60,59.00,30.14,18.64,13.92,29.30,13.74,66.57,45.25,54.58,67.25,72.61,89.44,57.33,28.92,71.76,34.72,172.45,38.39,64.33,18.24,1541.46
07/03/2013 00:00:00,58.48,49.93,83.85,58.01,78.32,41.30,38.04,27.36,10.36,37.43,49.52,59.27,29.86,18.74,14.12,29.61,13.97,66.89,45.57,54.84,67.26,73.01,89.76,57.10,29.20,71.51,34.38,171.47,38.36,64.43,18.29,1544.26
08/03/2013 00:00:00,58.63,50.31,84.73,58.18,78.33,41.68,37.72,27.42,10.20,37.47,49.76,59.60,29.65,18.69,14.43,31.35,14.07,67.80,45.75,55.42,67.90,73.91,91.56,57.31,29.29,71.55,34.74,172.38,38.47,64.79,18.32,1551.18
11/03/2013 00:00:00,58.59,51.06,84.24,58.30,78.43,41.71,37.93,27.89,10.27,37.58,49.91,59.80,30.13,18.73,14.42,30.61,14.26,68.21,46.17,55.56,68.41,74.37,91.55,57.44,29.33,70.35,35.13,174.14,38.74,64.87,18.37,1556.22
12/03/2013 00:00:00,59.08,50.89,85.31,58.30,78.12,41.92,37.78,27.54,10.15,37.26,49.19,59.89,31.08,18.52,14.24,29.95,14.61,68.08,46.28,55.65,67.33,73.89,90.79,57.30,29.30,70.59,35.32,176.05,38.70,64.86,18.36,1552.48
13/03/2013 00:00:00,59.12,51.13,85.04,58.37,78.19,41.96,37.69,27.62,10.19,37.16,49.59,59.88,31.06,18.58,14.53,30.84,15.00,69.54,46.25,56.45,66.98,74.29,90.13,57.03,29.32,70.43,35.08,176.15,38.88,65.16,18.66,1554.52
14/03/2013 00:00:00,58.78,51.06,84.62,58.74,79.27,42.48,38.32,27.77,10.23,37.46,49.56,60.30,30.84,18.64,14.46,31.17,15.32,69.72,46.43,56.75,66.55,74.99,89.76,57.47,29.62,70.92,35.09,176.78,39.10,65.35,18.71,1563.23
15/03/2013 00:00:00,58.20,50.66,83.67,58.44,79.06,42.16,37.59,28.69,10.62,36.97,48.83,60.37,30.72,18.58,14.21,30.94,15.07,69.87,46.35,57.81,66.64,75.02,89.82,56.69,29.51,70.64,34.55,176.78,38.92,65.29,18.53,1560.70
18/03/2013 00:00:00,58.00,50.62,83.61,58.05,78.70,42.22,37.20,28.36,10.61,36.86,48.42,60.08,30.39,18.59,14.45,31.20,15.36,69.58,46.10,57.50,67.04,74.68,89.02,56.55,29.54,69.55,34.26,175.52,38.82,65.49,18.38,1552.10
19/03/2013 00:00:00,58.16,50.40,83.97,57.92,78.92,42.33,36.97,28.16,10.74,36.38,48.10,60.12,30.44,18.56,14.69,31.80,15.82,69.97,46.27,57.51,66.22,73.66,88.07,57.26,29.75,71.09,33.94,175.61,38.65,66.01,18.39,1548.34
20/03/2013 00:00:00,58.59,51.96,84.76,57.96,79.50,43.14,36.91,28.12,10.80,37.15,48.76,60.57,30.74,18.76,15.16,32.50,16.24,69.49,46.43,57.67,65.23,71.36,88.97,57.61,29.89,72.36,34.05,178.10,38.88,66.53,18.38,1558.71
21/03/2013 00:00:00,58.71,51.60,85.12,57.65,79.50,43.50,36.33,27.90,10.62,36.80,48.33,60.23,30.51,18.64,14.96,32.30,16.03,69.07,45.93,57.14,65.14,70.67,87.25,57.33,29.66,72.56,34.06,176.55,38.78,66.46,18.32,1545.80
22/03/2013 00:00:00,59.63,51.88,86.43,58.39,80.05,43.48,36.65,27.94,10.61,37.33,48.65,60.79,30.58,18.82,14.84,31.87,15.89,69.51,46.50,57.18,65.63,71.34,86.86,57.38,30.10,74.29,34.81,178.00,39.12,66.41,18.34,1556.89
25/03/2013 00:00:00,60.09,51.88,86.73,58.21,79.39,42.98,36.46,27.95,10.48,38.24,48.89,60.74,30.44,18.67,14.49,31.90,15.65,69.54,46.11,57.06,65.00,70.66,85.95,56.94,30.00,74.48,34.40,176.22,39.33,66.15,18.32,1551.69
26/03/2013 00:00:00,60.02,52.03,87.14,58.94,79.92,43.14,36.55,28.02,10.38,39.05,50.34,61.63,30.92,18.96,14.70,31.79,15.56,70.59,46.04,58.22,65.27,71.39,86.60,57.48,29.93,75.91,35.00,177.09,39.47,66.15,18.42,1563.77
27/03/2013 00:00:00,60.03,52.36,87.69,59.23,79.40,43.10,35.89,27.78,10.33,39.33,50.58,61.95,30.72,18.99,14.74,32.33,15.70,71.17,46.02,58.73,65.20,71.55,87.19,57.22,29.76,77.05,36.50,182.68,39.48,66.15,18.43,1562.85
28/03/2013 00:00:00,60.07,51.91,87.25,58.92,78.49,42.90,35.66,27.79,10.29,39.60,50.88,62.15,30.79,19.13,14.66,32.01,16.00,72.72,46.42,58.94,65.25,70.34,88.63,57.22,30.26,78.87,37.43,192.62,39.81,66.81,18.63,1569.19
01/04/2013 00:00:00,60.55,52.07,87.01,59.36,79.01,43.17,35.94,27.74,10.27,39.02,50.51,62.46,30.90,19.12,14.43,30.97,15.72,71.57,46.17,58.73,64.25,69.61,86.26,57.70,30.23,78.72,36.69,192.77,39.98,66.61,18.66,1562.17
02/04/2013 00:00:00,61.03,52.19,88.54,59.23,78.61,42.86,36.28,27.70,10.27,39.16,50.82,63.04,31.29,19.38,13.27,29.38,14.84,71.58,46.21,58.31,63.68,68.76,85.59,58.63,30.52,81.86,36.86,198.19,40.41,66.98,18.78,1570.25
03/04/2013 00:00:00,61.01,51.55,87.46,58.81,77.81,42.31,35.42,27.55,9.98,38.42,50.13,62.56,31.60,19.25,12.93,28.66,14.64,71.64,46.31,58.97,63.11,69.38,86.13,58.01,30.48,80.64,36.43,195.74,40.06,66.43,18.68,1553.69
04/04/2013 00:00:00,61.17,52.16,87.46,58.70,78.00,42.03,35.91,28.11,10.09,38.82,50.23,62.82,31.57,19.33,13.10,29.30,14.79,71.87,46.29,59.72,63.49,70.11,87.30,58.32,30.13,81.46,36.51,195.68,40.16,66.92,18.67,1559.98
05/04/2013 00:00:00,61.32,52.21,87.00,58.20,77.63,41.79,36.23,27.91,10.11,38.51,50.04,62.54,31.44,19.29,12.78,29.27,14.82,71.22,46.03,60.13,63.47,70.10,86.44,58.09,30.03,80.05,36.23,193.31,40.01,66.98,18.71,1553.28
08/04/2013 00:00:00,62.05,52.52,88.02,57.94,77.83,42.33,36.73,27.81,10.32,38.78,50.30,61.83,31.68,19.33,13.26,30.05,14.93,71.64,46.56,60.26,63.16,70.75,86.35,58.51,30.08,80.86,36.10,194.13,40.65,67.23,18.90,1563.07
09/04/2013 00:00:00,62.71,52.26,86.99,58.05,78.37,42.67,36.81,28.13,10.35,38.42,49.66,62.14,31.70,19.30,13.15,29.29,14.80,71.88,46.93,60.13,64.45,70.92,88.00,58.11,29.97,80.25,36.94,193.17,40.34,67.66,18.99,1568.61
10/04/2013 00:00:00,62.11,52.22,86.96,57.99,79.03,43.01,37.24,28.22,10.41,38.94,50.30,62.52,32.63,19.84,13.55,29.83,14.88,72.31,47.29,60.30,64.95,71.26,90.38,58.84,30.47,83.29,38.03,198.34,40.34,67.30,18.74,1587.73
11/04/2013 00:00:00,62.45,52.41,87.17,58.34,79.90,42.94,37.28,28.18,10.37,39.09,50.94,62.75,32.89,20.32,13.81,30.27,15.26,73.30,47.61,60.88,64.30,71.65,90.45,59.16,30.78,83.26,39.50,200.26,40.79,68.29,18.96,1593.37
12/04/2013 00:00:00,63.07,52.70,87.27,58.19,79.23,42.37,37.06,27.95,10.28,38.65,50.17,63.07,32.82,20.33,13.75,30.28,15.22,73.21,47.55,60.59,63.81,70.47,89.63,59.47,30.80,85.84,39.72,207.01,40.84,68.45,18.87,1588.85
15/04/2013 00:00:00,62.99,51.93,85.69,56.56,77.01,40.86,36.24,27.47,10.12,37.61,49.10,62.29,32.37,20.19,13.24,29.09,14.70,71.90,46.47,59.51,61.72,67.86,83.99,59.15,30.47,83.46,38.76,198.75,39.82,67.22,18.39,1552.36
16/04/2013 00:00:00,63.16,51.85,86.79,56.63,77.30,41.00,36.66,27.84,10.38,38.41,50.03,63.61,32.71,20.51,14.10,30.86,15.43,72.52,46.96,59.90,61.98,68.05,85.20,59.48,30.63,85.29,39.78,202.13,40.15,68.68,18.43,1574.57
17/04/2013 00:00:00,63.03,52.14,86.15,56.29,75.84,40.55,35.38,27.46,9.89,37.83,49.49,63.96,32.58,20.47,13.79,30.91,15.57,71.99,46.14,58.92,61.12,67.54,82.66,58.71,30.15,84.20,39.72,204.08,39.81,67.50,18.20,1552.01
18/04/2013 00:00:00,61.94,51.79,85.20,56.64,76.36,40.91,35.26,27.24,9.67,37.64,49.04,63.41,32.44,20.28,13.46,30.23,15.18,71.59,45.49,58.71,60.75,67.55,81.14,59.31,30.23,82.68,38.90,198.66,39.30,66.73,18.04,1541.61
19/04/2013 00:00:00,62.85,52.35,85.89,57.18,76.56,41.04,35.71,27.56,9.85,38.23,49.13,64.41,33.08,20.59,13.55,30.60,15.10,72.53,46.32,59.64,60.73,68.28,81.94,60.47,30.42,85.69,40.66,203.27,39.73,67.30,18.24,1555.25
22/04/2013 00:00:00,62.59,52.40,86.47,57.60,77.01,40.96,35.80,27.59,9.90,38.13,49.14,64.67,33.38,20.51,13.45,30.15,14.63,72.21,46.52,59.47,62.45,68.58,82.40,60.45,30.32,87.26,41.34,215.20,39.76,67.11,18.40,1562.50
23/04/2013 00:00:00,63.49,52.85,88.19,58.39,77.61,41.24,36.42,27.89,10.20,38.63,49.98,65.14,33.88,20.61,14.85,31.10,15.37,73.12,46.16,60.07,63.50,69.36,82.26,61.29,30.93,86.76,40.79,212.76,40.40,68.52,18.66,1578.78
24/04/2013 00:00:00,62.64,52.86,88.67,58.48,78.14,41.59,36.84,28.05,10.40,38.96,50.08,64.33,33.40,20.29,14.63,31.39,15.51,73.60,45.71,61.99,63.26,69.64,84.25,57.69,30.95,80.73,38.68,206.18,40.32,68.13,18.68,1578.79
25/04/2013 00:00:00,63.14,53.59,89.74,57.59,78.29,41.66,37.05,28.27,10.51,39.35,50.37,64.96,32.99,20.06,14.47,30.89,15.29,74.03,45.77,62.59,63.81,70.38,85.84,57.28,30.42,83.60,39.33,216.00,40.18,67.66,18.73,1585.16
26/04/2013 00:00:00,63.45,53.48,89.85,57.54,79.30,42.05,36.96,28.45,10.49,39.00,50.39,64.89,33.35,19.95,14.93,31.14,15.64,74.56,45.29,62.38,63.94,69.94,85.10,57.67,30.57,83.39,39.29,213.59,39.82,67.57,18.57,1582.24
29/04/2013 00:00:00,62.93,53.57,89.33,57.68,80.14,42.76,36.99,28.45,10.46,39.15,50.73,65.24,33.31,20.18,15.06,32.00,15.85,74.63,45.53,62.98,64.03,72.67,86.67,58.11,31.08,82.07,39.07,223.61,39.95,67.83,18.61,1593.61
30/04/2013 00:00:00,62.39,53.51,89.16,58.19,80.60,43.15,37.06,28.53,10.40,39.28,52.04,64.97,32.74,19.27,15.22,32.30,15.93,74.65,45.36,63.64,63.93,73.06,81.42,57.43,31.03,80.18,38.73,218.93,39.96,67.77,18.65,1597.57
01/05/2013 00:00:00,62.66,53.49,88.99,57.22,79.45,42.83,36.30,28.14,10.26,38.71,50.81,64.21,31.83,19.16,14.96,32.01,15.65,74.85,45.24,63.56,62.73,71.81,79.33,57.59,30.98,80.43,38.35,214.33,39.26,66.73,18.50,1582.70
02/05/2013 00:00:00,62.99,52.47,89.37,57.96,80.62,43.51,36.35,28.10,10.30,40.90,51.35,64.92,31.86,19.41,15.54,32.60,15.97,75.84,45.59,64.12,63.62,73.25,81.44,58.17,30.91,81.24,39.91,217.30,39.14,66.99,18.52,1597.59
03/05/2013 00:00:00,63.62,53.46,90.25,58.86,81.58,44.20,35.97,28.35,10.34,41.87,52.10,65.37,31.82,19.20,15.95,33.01,16.05,76.85,46.27,64.56,65.68,74.07,84.65,58.49,31.11,81.92,42.18,218.85,39.50,67.77,18.47,1614.42
06/05/2013 00:00:00,63.28,53.10,89.70,59.23,81.42,44.41,36.43,28.47,10.88,41.71,51.55,64.55,31.34,19.04,16.04,33.55,16.03,76.99,46.45,64.75,66.14,74.56,84.84,58.16,30.97,80.66,41.63,215.73,39.83,67.69,18.64,1617.50
07/05/2013 00:00:00,63.28,53.50,90.21,59.60,81.28,44.85,37.16,28.84,10.90,41.92,51.89,65.20,31.54,19.25,16.06,33.38,16.01,77.51,46.64,64.88,67.80,75.05,86.47,58.30,31.02,80.37,40.63,212.55,40.00,68.26,18.74,1625.96
08/05/2013 00:00:00,63.19,52.93,90.13,59.96,81.49,44.68,37.62,29.11,11.00,41.80,52.12,65.15,31.34,19.21,16.57,33.28,16.35,76.69,46.90,65.37,68.19,75.55,88.02,58.68,31.10,80.84,40.06,210.71,40.31,69.26,18.88,1632.69
09/05/2013 00:00:00,63.32,52.69,89.74,59.94,81.68,44.67,37.08,28.69,10.91,41.64,51.94,64.91,31.69,19.12,15.72,32.56,16.38,76.35,47.09,65.25,67.92,75.42,87.43,58.50,30.68,80.45,40.37,209.28,40.10,68.61,18.86,1626.67
10/05/2013 00:00:00,63.71,52.88,90.44,59.35,81.41,44.42,37.02,28.79,11.00,41.68,52.25,65.38,32.01,19.20,16.10,32.88,16.74,76.80,47.33,65.48,66.91,75.51,87.54,58.91,30.72,82.11,40.44,213.22,40.07,68.63,18.96,1633.70
13/05/2013 00:00:00,63.40,52.93,90.46,59.32,81.15,44.25,37.56,28.92,10.97,41.72,52.32,65.44,32.16,19.64,15.89,32.92,16.71,76.76,47.18,65.17,66.50,75.74,86.79,58.79,30.78,82.24,41.66,222.74,40.07,68.64,18.95,1633.77
14/05/2013 00:00:00,63.62,52.93,91.59,59.99,82.57,45.01,37.98,29.34,11.27,42.05,53.62,66.30,32.50,19.66,16.21,33.29,17.06,77.50,47.67,66.35,66.11,76.72,87.86,59.45,31.10,83.41,43.02,229.84,40.85,69.75,19.24,1650.34
15/05/2013 00:00:00,64.49,53.65,93.03,60.08,81.92,44.55,38.63,29.75,11.36,42.46,54.06,66.81,32.55,19.76,16.84,34.42,17.73,78.39,47.87,66.74,65.69,73.34,87.77,60.35,31.44,83.01,43.10,227.13,41.10,69.65,19.41,1658.78
16/05/2013 00:00:00,63.40,53.36,91.95,59.72,81.75,44.56,38.54,29.72,11.29,42.00,53.66,66.66,32.30,19.56,16.56,34.50,18.03,78.35,47.55,66.40,65.52,73.13,87.50,59.99,31.23,81.12,42.03,227.99,40.69,68.93,19.29,1650.47
17/05/2013 00:00:00,62.89,54.17,93.22,60.42,82.19,45.19,39.54,30.19,11.35,43.12,55.04,67.15,32.04,19.36,16.47,34.75,17.92,80.17,48.64,69.06,66.20,71.15,89.11,59.86,31.21,81.63,43.06,226.85,40.56,68.64,19.31,1667.47
20/05/2013 00:00:00,62.51,53.85,92.37,60.92,83.09,45.70,39.54,30.43,11.42,42.43,54.91,67.09,31.50,19.19,16.31,34.29,17.53,80.28,48.58,68.57,66.69,72.03,90.42,59.16,31.24,78.96,42.63,225.18,40.40,67.88,19.32,1666.29
21/05/2013 00:00:00,62.50,54.32,93.57,61.10,83.87,45.90,40.09,30.80,11.36,42.41,55.05,67.53,32.97,19.24,16.10,33.35,16.92,80.60,48.74,68.45,66.52,71.66,90.94,58.94,31.24,80.56,43.19,231.33,39.81,66.36,19.27,1669.16
22/05/2013 00:00:00,62.21,52.14,93.49,60.70,83.19,45.25,40.55,30.36,11.25,42.08,54.28,67.43,32.54,19.59,16.15,33.24,16.90,80.23,48.09,67.94,66.22,71.04,90.31,58.96,31.09,80.78,42.77,233.07,39.58,66.47,19.08,1655.35
23/05/2013 00:00:00,61.64,52.34,93.33,60.44,83.51,45.28,40.34,30.29,11.16,41.61,53.62,66.98,32.97,19.46,16.42,34.36,17.15,80.08,47.71,68.27,65.65,71.32,89.88,58.87,31.26,81.62,42.43,232.62,39.55,66.26,19.05,1650.51
24/05/2013 00:00:00,62.43,53.14,94.32,60.27,83.54,45.10,40.57,30.46,11.19,42.16,53.79,66.68,32.85,19.41,16.81,34.37,17.17,80.66,47.49,68.80,65.09,70.60,89.39,61.25,31.22,81.85,42.68,235.24,39.53,66.34,19.03,1649.60
